date,Formula 1,F1,Bahrain Grand Prix,Emilia Romagna Grand Prix,Portuguese Grand Prix,Spanish Grand Prix,Monaco Grand Prix,Azerbaijan Grand Prix,French Grand Prix,Styrian Grand Prix,Austrian Grand Prix,British Grand Prix,Hungarian Grand Prix,Belgian Grand Prix,Dutch Grand Prix,Italian Grand Prix,Russian Grand Prix,Turkish Grand Prix,United States Grand Prix,Mexico City Grand Prix,São Paulo Grand Prix,Qatar Grand Prix,Saudi Arabian Grand Prix,Abu Dhabi Grand Prix,Australian Grand Prix,Miami Grand Prix,Canadian Grand Prix,Singapore Grand Prix,Japanese Grand Prix,Bahrain International Circuit,Autodromo Enzo e Dino Ferrari,Autódromo Internacional do Algarve,Circuit de Barcelona-Catalunya,Circuit de Monaco,Baku City Circuit,Circuit Paul Ricard,Red Bull Ring,Silverstone Circuit,Hungaroring,Circuit de Spa-Francorchamps,Circuit Park Zandvoort,Autodromo Nazionale di Monza,Sochi Autodrom,Istanbul Park,Circuit of the Americas,Autódromo Hermanos Rodríguez,Autódromo José Carlos Pace,Losail International Circuit,Jeddah Corniche Circuit,Yas Marina Circuit,Albert Park Grand Prix Circuit,Miami International Autodrome,Circuit Gilles Villeneuve,Marina Bay Street Circuit,Suzuka Circuit,Mercedes,Red Bull,McLaren,Ferrari,AlphaTauri,Aston Martin,Alfa Romeo,Alpine F1 Team,Williams,Haas F1 Team,Lewis Hamilton,Max Verstappen,Valtteri Bottas,Lando Norris,Sergio Pérez,Charles Leclerc,Daniel Ricciardo,Carlos Sainz,Yuki Tsunoda,Lance Stroll,Kimi Räikkönen,Antonio Giovinazzi,Esteban Ocon,George Russell,Sebastian Vettel,Mick Schumacher,Pierre Gasly,Nicholas Latifi,Fernando Alonso,Nikita Mazepin,Robert Kubica,Kevin Magnussen,Guanyu Zhou,Alexander Albon,Nico Hülkenberg,Nyck de Vries,geo
2021-05-11,2,10,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,4,6,0,0,0,0,3,5,3,0,4,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,10,8,0,0,0,0,25,0,0,14,0,0,23,2,1,5,0,1,2,0,24,0,10,5,1,2,0,6,5,4,2,1,0,0,1,2,4,4,2,0,4,3,3,3,0,0,0,0,BR
2021-05-12,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,3,0,0,4,14,6,0,4,0,0,0,2,0,0,4,0,0,1,1,0,0,0,0,0,0,3,8,35,17,0,0,32,55,0,34,0,0,21,2,2,5,0,1,2,0,25,0,10,4,1,2,0,6,5,3,1,1,1,0,1,2,4,2,2,0,5,2,7,2,0,0,0,12,BR
2021-05-13,2,9,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,5,5,8,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,10,0,0,0,0,16,0,23,0,0,0,22,2,2,5,0,1,2,0,21,0,8,4,1,2,0,5,7,3,1,1,0,0,1,2,2,2,2,0,5,2,3,4,0,0,0,2,BR
2021-05-14,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,13,4,0,0,0,0,0,16,0,42,24,0,22,2,2,5,0,1,2,0,18,0,7,4,1,2,0,4,6,3,1,1,1,0,1,2,2,3,2,0,4,1,6,3,1,1,0,0,BR
2021-05-15,4,13,0,0,0,0,4,0,0,0,0,0,0,0,0,2,5,2,0,0,0,4,0,7,22,11,0,0,8,0,0,3,0,5,0,1,2,0,1,0,0,0,0,7,11,0,0,0,0,44,0,15,0,0,18,24,2,2,6,0,1,2,0,18,0,8,5,0,2,0,5,7,4,0,1,0,0,0,2,3,2,2,1,5,2,2,3,2,2,0,4,BR
2021-05-16,4,14,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,5,0,1,3,0,1,0,0,0,0,13,17,0,0,0,0,15,0,0,0,0,0,23,2,2,5,0,1,2,0,18,0,8,5,0,2,0,6,6,3,0,1,1,0,1,2,3,2,2,0,4,2,7,5,1,1,0,3,BR
2021-05-17,2,9,0,0,0,0,3,0,0,0,0,1,0,0,0,0,5,2,0,0,5,0,0,6,8,2,4,5,0,0,0,0,0,4,5,1,1,0,1,0,0,0,3,13,10,0,0,0,0,41,21,0,25,0,15,21,1,2,4,0,1,2,0,19,0,6,3,1,2,0,4,5,3,0,1,1,0,1,2,3,2,2,1,3,2,7,5,2,4,1,8,BR
2021-05-18,2,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,4,0,0,1,1,1,0,0,0,0,15,21,0,0,0,0,0,16,0,12,36,15,22,2,2,5,0,1,2,0,18,0,5,4,0,1,0,5,5,3,0,1,1,0,0,1,2,2,1,0,3,1,3,4,0,0,2,2,BR
2021-05-19,2,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,14,0,0,4,4,0,0,0,0,7,0,1,1,0,0,0,0,0,2,19,22,0,0,0,0,0,0,0,17,0,27,20,2,2,4,0,1,2,0,16,0,6,4,0,3,0,5,5,3,0,1,1,0,1,1,2,2,1,0,4,2,2,4,0,0,2,0,BR
2021-05-20,3,16,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,6,3,0,4,2,9,3,1,1,0,0,1,0,0,0,12,16,0,27,0,0,0,0,0,22,0,0,23,2,2,5,0,1,2,0,16,0,8,6,0,3,0,8,6,3,0,1,1,0,1,2,3,2,2,1,5,2,3,1,0,0,0,3,BR
2021-05-21,4,17,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,18,6,0,6,0,0,0,0,0,0,6,8,1,1,0,1,0,0,0,0,18,26,0,0,21,59,0,0,0,20,0,0,23,2,2,5,0,1,2,0,19,0,7,5,0,2,0,6,5,3,1,1,1,1,1,1,4,2,2,1,4,1,3,1,3,1,0,3,BR
2021-05-22,11,47,0,0,0,0,32,0,0,0,0,1,0,0,0,7,3,0,2,0,0,0,0,0,17,6,0,4,0,4,0,4,0,17,0,0,1,1,0,0,0,0,0,11,51,0,24,22,0,14,0,26,34,15,0,25,2,2,6,0,2,3,0,17,0,15,15,1,3,0,39,11,8,1,2,1,1,2,3,6,15,3,1,10,3,6,2,0,3,0,0,BR
2021-05-23,25,86,0,0,0,0,100,1,0,0,0,1,0,0,0,6,3,4,0,4,0,4,18,24,7,7,3,15,0,0,0,0,0,60,0,1,1,0,1,0,0,0,0,20,100,13,0,0,0,0,0,20,21,0,21,23,3,3,7,0,2,3,0,22,0,29,71,4,23,1,100,17,48,3,5,2,2,4,6,15,19,7,1,13,5,5,5,0,2,3,0,BR
2021-05-24,4,18,0,0,0,0,11,0,0,0,0,1,0,0,0,5,3,2,3,0,0,9,0,7,0,0,0,4,0,0,0,0,0,9,4,1,1,0,0,0,0,0,0,13,24,0,0,14,0,29,0,0,13,34,0,22,2,2,5,0,1,2,0,18,0,11,22,2,7,1,17,11,17,1,2,1,1,1,2,6,6,2,1,6,2,4,4,0,1,1,3,BR
2021-05-25,3,12,0,0,0,0,4,0,0,0,0,1,0,0,0,13,2,0,0,0,0,0,5,0,8,0,10,2,3,0,0,0,0,6,0,1,1,1,0,0,0,0,0,16,12,0,0,0,0,21,14,0,19,0,0,22,2,2,5,0,1,2,0,16,0,8,11,1,4,0,11,7,7,1,2,1,1,1,3,4,3,1,0,5,1,5,3,1,6,0,0,BR
2021-05-26,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,0,9,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,3,1,1,1,1,0,0,0,0,17,5,15,18,0,17,0,0,0,0,0,22,21,2,2,5,0,1,2,0,17,0,6,7,1,3,0,9,7,6,1,2,1,0,2,3,3,2,2,0,5,1,4,3,0,0,0,0,BR
2021-05-27,2,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,4,2,2,0,0,0,0,7,0,9,0,1,1,0,1,0,0,2,2,23,8,0,0,0,0,0,0,0,29,0,22,21,2,2,5,0,2,2,0,17,0,6,6,1,3,0,5,8,4,1,1,0,0,1,2,3,1,2,0,5,1,0,5,0,0,1,0,BR
2021-05-28,2,10,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,7,3,4,6,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,18,42,0,29,22,2,2,5,0,2,2,0,16,0,6,6,0,3,0,5,5,4,0,2,1,0,1,2,3,2,1,0,3,1,3,3,0,0,2,0,BR
2021-05-29,3,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,10,12,0,0,0,0,0,4,0,0,0,6,0,2,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,40,0,0,23,2,2,5,0,2,3,0,18,0,7,6,1,2,0,5,5,4,1,2,1,0,1,4,3,2,2,0,3,1,2,3,2,2,3,0,BR
2021-05-30,4,14,0,0,0,0,2,0,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,9,0,0,8,4,0,0,0,0,0,6,0,1,1,0,1,0,2,0,0,16,5,0,0,0,0,0,0,0,40,0,0,23,2,2,5,0,2,2,0,19,0,7,6,1,3,0,4,6,4,1,2,1,0,1,3,3,3,2,0,6,1,3,3,1,0,1,4,BR
2021-05-31,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,17,0,5,3,0,4,0,0,0,0,0,5,1,2,0,1,0,3,2,0,9,4,0,26,0,12,19,0,0,0,0,13,21,2,2,5,0,1,2,0,20,0,6,5,1,2,0,4,5,4,0,2,0,0,1,3,3,1,2,0,4,1,3,2,1,1,1,4,BR
2021-06-01,2,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,1,0,1,1,0,3,0,20,4,0,0,0,13,0,23,0,21,0,15,22,1,2,5,0,1,2,0,21,0,5,5,1,2,0,5,5,4,1,3,1,0,2,2,3,2,1,1,5,1,2,2,0,3,1,0,BR
2021-06-02,2,9,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,4,4,4,6,4,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,35,22,2,2,5,0,1,2,0,24,0,5,5,0,3,0,5,5,3,1,1,0,0,1,3,3,2,2,1,4,1,2,3,0,0,1,0,BR
2021-06-03,2,10,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,6,1,2,0,2,0,0,0,2,13,6,0,0,0,17,38,34,20,0,0,14,22,2,2,5,0,1,2,0,19,0,5,5,2,2,0,5,5,4,1,1,0,0,1,3,3,2,2,0,4,1,3,3,0,0,1,0,BR
2021-06-04,4,19,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,0,7,0,0,35,6,0,0,0,10,0,10,0,1,0,0,0,0,0,0,23,2,0,0,0,0,20,0,0,0,0,0,22,2,2,5,0,1,2,0,24,0,7,8,1,3,0,6,5,4,1,1,1,0,1,2,4,2,2,0,4,2,3,3,2,0,2,6,BR
2021-06-05,11,45,0,0,0,0,1,6,0,0,0,1,0,0,0,9,0,0,0,4,9,0,0,0,6,2,5,24,0,0,0,0,0,0,32,0,1,0,1,0,0,0,0,24,4,0,23,0,0,77,0,0,0,0,15,23,2,2,6,0,2,2,0,20,0,12,16,1,6,0,15,8,6,3,3,1,1,1,3,4,6,4,0,8,3,5,4,2,5,2,3,BR
2021-06-06,31,92,0,0,0,0,1,18,1,0,1,1,0,0,0,10,0,7,4,4,0,0,0,6,0,4,30,19,4,6,0,0,4,0,96,4,2,1,1,0,0,2,0,13,6,15,0,26,0,27,0,48,26,0,16,23,3,2,6,0,3,3,0,31,0,38,40,3,9,8,25,12,11,15,15,3,1,5,7,31,13,20,1,20,7,5,3,1,3,0,0,BR
2021-06-07,5,19,0,0,0,0,1,3,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,4,7,2,7,5,0,0,0,0,0,3,4,1,2,0,1,0,0,0,0,20,6,0,0,0,0,0,0,0,14,29,0,21,2,2,4,0,2,2,0,25,0,14,11,1,3,1,6,7,4,3,4,1,0,2,3,11,5,6,0,8,3,1,4,0,2,1,9,BR
2021-06-08,3,12,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,4,3,0,0,0,0,6,5,0,8,16,0,0,0,3,0,3,4,2,2,0,1,0,0,0,0,22,4,61,0,0,13,0,0,0,0,0,12,20,2,2,4,0,1,2,0,19,0,8,7,1,2,0,4,5,3,1,2,1,1,1,2,7,4,3,0,4,3,4,5,2,2,3,3,BR
2021-06-09,2,11,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,10,0,4,7,0,14,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,14,5,13,0,0,35,31,0,0,0,0,27,22,2,2,4,0,1,2,0,18,0,6,6,1,2,0,6,4,4,1,1,1,0,2,2,5,3,3,0,5,2,0,3,0,2,0,0,BR
2021-06-10,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,25,7,41,0,12,0,0,0,0,14,0,0,21,2,2,5,0,1,2,0,19,0,6,6,1,2,0,5,6,3,1,1,0,0,1,3,5,2,2,0,5,1,3,4,1,0,0,0,BR
2021-06-11,3,12,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,4,4,2,0,0,0,0,0,7,31,0,0,2,2,0,0,0,0,1,2,1,2,0,0,0,3,13,6,0,20,0,29,0,0,0,20,0,0,21,2,2,5,0,2,2,0,17,0,6,6,1,2,0,4,4,2,1,1,0,1,1,2,6,2,2,0,4,1,3,2,0,3,3,3,BR
2021-06-12,5,16,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,9,0,0,0,0,0,28,15,0,100,3,0,0,0,0,0,0,5,2,3,0,3,0,0,0,0,26,5,25,0,0,0,16,0,0,28,0,25,23,2,2,6,0,2,2,0,18,0,8,6,0,2,0,5,6,4,1,1,1,0,1,2,5,1,3,0,4,1,5,6,2,0,0,0,BR
2021-06-13,5,16,0,0,0,0,0,0,1,0,0,1,0,0,0,3,7,9,0,0,0,0,0,0,0,4,89,0,0,0,0,0,0,0,3,2,2,0,2,0,4,0,0,20,4,0,0,0,0,42,0,0,0,0,0,23,2,2,5,0,1,2,0,18,0,6,6,1,2,0,6,6,3,0,1,0,1,1,4,4,2,2,1,4,1,5,13,0,2,1,0,BR
2021-06-14,2,9,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,5,0,14,7,0,0,0,0,0,0,0,4,2,0,1,0,0,2,3,22,4,31,0,0,0,27,20,0,0,0,0,21,2,2,5,0,1,2,0,18,0,5,5,1,2,0,4,5,3,0,1,0,1,1,4,5,1,2,0,3,1,3,6,0,0,0,0,BR
2021-06-15,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,9,0,0,3,3,0,0,0,0,2,0,0,3,1,0,1,0,0,0,0,18,2,0,0,0,0,0,20,27,0,0,0,21,2,1,5,0,1,2,0,16,0,5,4,1,2,0,4,5,3,1,1,0,0,1,6,4,1,2,1,4,1,2,2,0,0,0,0,BR
2021-06-16,2,9,0,0,0,0,0,0,1,0,0,1,0,0,0,7,3,0,2,0,0,8,0,0,4,0,3,5,0,4,0,0,4,0,0,3,2,0,1,0,0,0,0,20,7,0,32,0,27,0,21,0,39,36,14,20,2,2,5,0,1,2,0,17,0,6,5,1,2,0,3,4,3,1,1,0,1,2,6,3,1,2,0,5,0,2,6,1,0,0,0,BR
2021-06-17,2,10,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,15,3,30,13,31,0,0,0,0,0,21,0,21,2,1,5,0,1,2,0,17,0,5,5,1,1,0,5,3,2,0,1,1,0,2,4,4,2,3,0,4,0,4,5,0,1,0,0,BR
2021-06-18,4,18,0,0,0,0,1,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,4,5,10,0,10,0,0,0,0,0,0,5,0,8,2,0,1,0,0,0,0,24,3,0,19,0,0,0,0,0,0,0,0,21,2,2,5,0,1,2,0,16,0,6,7,1,2,0,4,5,3,1,1,1,0,2,6,3,2,3,0,6,1,1,4,0,2,0,0,BR
2021-06-19,9,38,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,18,3,0,1,0,2,3,0,29,6,0,0,0,0,0,0,0,0,15,0,27,2,2,6,0,1,2,0,17,0,10,14,1,3,0,6,6,5,3,1,1,0,3,4,4,7,4,0,7,1,5,7,0,0,2,0,BR
2021-06-20,23,69,0,0,0,0,1,0,29,1,1,1,0,0,0,0,0,0,3,0,0,11,0,6,0,6,0,3,0,0,0,0,0,0,3,43,6,1,1,0,0,0,0,19,4,0,0,0,0,23,0,0,0,0,0,22,4,2,6,0,2,2,0,17,0,26,50,3,6,3,11,11,7,2,4,2,2,2,4,10,12,7,1,14,3,3,12,2,3,3,0,BR
2021-06-21,4,17,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,3,0,0,4,10,4,7,10,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,3,0,20,5,20,0,29,0,100,0,0,0,0,25,21,2,2,5,0,1,2,0,16,0,8,18,1,3,0,5,8,3,1,1,1,0,1,2,6,4,4,0,7,1,2,11,0,3,3,6,BR
2021-06-22,2,11,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,6,0,5,3,5,0,4,0,0,0,0,6,1,6,1,1,0,0,0,0,22,3,19,0,31,0,68,0,0,0,0,15,22,2,2,5,0,1,2,0,16,0,6,9,1,2,0,5,7,3,1,0,0,0,1,2,3,2,3,0,5,1,3,3,0,0,3,0,BR
2021-06-23,2,10,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,6,0,0,5,5,0,0,3,0,0,10,0,0,0,0,1,9,1,0,0,2,0,0,23,3,18,0,0,0,0,0,14,12,0,0,20,2,1,5,0,1,2,0,16,0,5,7,1,2,0,3,8,3,1,1,0,0,1,2,4,1,1,0,5,0,4,3,1,1,2,6,BR
2021-06-24,2,11,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2,3,2,0,0,0,4,0,4,8,0,0,0,0,0,0,0,0,1,8,1,1,0,0,0,0,27,6,0,0,0,0,70,19,19,0,0,13,21,2,1,5,0,1,2,0,17,0,6,8,0,2,0,4,5,3,2,2,1,0,1,2,5,2,2,1,4,2,3,2,1,1,0,0,BR
2021-06-25,4,19,0,0,0,0,0,0,0,3,2,2,0,0,0,0,4,0,0,0,0,0,0,11,0,3,0,4,6,4,0,0,0,0,0,0,18,0,0,0,0,3,0,24,0,14,0,24,0,34,0,0,0,0,0,22,3,2,5,0,2,2,0,17,0,7,10,2,2,0,4,6,3,2,1,1,0,1,2,3,3,3,0,5,0,11,0,0,2,1,0,BR
2021-06-26,9,41,0,0,0,0,0,0,0,10,7,2,0,0,0,5,3,0,0,2,0,0,0,0,17,7,3,3,0,0,0,4,0,3,4,0,29,1,2,1,0,2,0,38,4,37,19,41,0,17,0,78,53,0,0,23,3,2,6,0,2,3,0,18,0,12,18,3,5,1,6,10,4,3,4,1,1,2,6,7,7,4,1,9,2,6,4,0,0,2,0,BR
2021-06-27,21,65,0,0,0,0,1,0,0,21,11,2,0,1,0,3,4,0,3,0,0,0,5,7,17,5,3,0,0,0,5,0,4,3,0,1,51,1,2,0,0,0,0,23,0,50,0,0,0,0,0,0,0,0,0,23,4,2,7,0,2,2,0,19,0,22,52,4,8,2,11,14,8,5,4,3,1,2,14,8,12,8,1,14,3,7,8,0,0,2,0,BR
2021-06-28,3,14,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,0,5,7,3,5,0,4,0,0,5,0,0,0,1,7,0,1,0,0,2,4,23,7,0,14,0,0,0,0,0,0,0,0,22,2,1,5,0,1,2,0,18,0,9,15,1,3,0,5,7,4,2,2,1,0,2,4,5,3,3,0,6,1,3,2,2,1,0,0,BR
2021-06-29,2,9,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,8,3,0,9,0,2,0,0,0,3,0,0,6,0,2,0,0,1,0,20,1,0,0,0,0,20,28,0,0,0,13,21,2,1,4,0,1,2,0,29,0,7,9,0,3,0,4,6,2,1,0,1,0,1,2,3,2,2,1,5,1,3,2,3,0,0,0,BR
2021-06-30,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,3,8,4,0,0,0,0,0,4,0,6,0,1,0,0,0,10,23,6,0,0,0,0,0,0,0,0,0,14,21,2,1,4,0,1,2,0,27,0,6,7,0,2,0,4,5,3,1,2,2,0,1,2,3,3,1,1,4,1,2,3,1,0,1,4,BR
2021-07-01,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,4,0,0,0,0,10,6,0,3,0,0,0,0,0,0,2,0,0,8,1,1,0,0,0,0,22,3,0,0,12,38,0,0,0,17,0,23,22,2,1,4,0,1,2,0,21,0,6,7,0,2,0,3,11,3,0,1,1,0,1,4,3,3,2,0,4,1,3,3,0,3,0,2,BR
2021-07-02,4,17,0,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,4,5,0,0,0,0,0,0,0,13,1,1,0,0,5,0,22,0,20,37,17,14,42,0,17,0,0,37,21,2,2,5,0,1,2,0,20,0,7,10,1,3,0,5,8,4,1,1,1,0,1,3,4,2,3,1,5,1,1,3,6,2,2,0,BR
2021-07-03,9,38,0,0,0,0,0,0,0,1,13,2,0,0,0,5,0,2,0,0,0,0,7,0,30,0,0,5,7,6,0,0,0,0,0,0,20,1,1,0,0,0,0,40,5,0,30,0,0,33,0,0,0,0,14,23,3,2,6,0,2,2,0,20,0,22,23,1,14,0,7,12,4,2,1,1,0,1,12,16,5,4,1,10,1,3,6,2,1,3,0,BR
2021-07-04,22,73,0,0,0,0,1,0,0,2,43,3,0,0,0,7,0,0,0,0,14,0,0,13,38,0,14,0,0,0,0,0,0,0,0,0,45,2,3,0,0,0,4,35,9,44,0,0,0,0,0,0,0,0,0,24,4,3,6,0,2,3,0,17,0,25,67,5,44,2,14,16,9,5,4,3,1,4,15,15,10,4,1,13,3,6,6,0,0,2,0,BR
2021-07-05,4,16,0,0,0,0,0,0,0,0,5,2,0,0,0,0,5,0,0,0,0,9,0,0,14,9,5,0,0,0,0,0,0,0,0,0,4,1,1,0,2,3,4,28,4,0,0,0,0,0,22,0,21,0,44,22,2,2,5,0,2,2,0,19,0,10,15,1,10,0,6,7,4,1,1,1,0,1,5,4,2,2,0,8,1,3,3,0,1,0,0,BR
2021-07-06,2,11,0,0,0,0,0,0,0,0,2,1,0,0,0,8,2,0,0,0,0,0,9,0,77,0,3,6,5,0,0,0,4,0,0,0,1,1,1,0,0,1,5,19,5,26,0,0,30,0,0,0,23,0,18,22,2,1,5,0,1,2,0,17,0,7,8,1,5,0,3,6,3,1,1,1,0,1,3,3,2,2,0,4,1,2,0,1,0,0,3,BR
2021-07-07,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,5,18,2,0,0,4,0,6,0,0,5,0,0,2,1,1,0,0,2,3,26,3,0,0,0,0,0,0,0,0,19,0,21,2,1,5,0,1,2,0,16,0,5,7,1,4,0,3,5,3,1,1,0,0,0,3,3,1,2,0,4,0,1,4,0,1,2,0,BR
2021-07-08,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,4,0,0,0,3,0,0,1,1,1,1,0,3,0,0,28,5,0,0,0,0,0,0,0,0,14,16,21,2,2,4,0,1,2,0,17,0,7,6,1,3,0,3,5,2,0,1,0,0,1,3,3,1,1,0,5,1,2,2,0,3,1,0,BR
2021-07-09,2,11,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,13,0,9,7,0,0,0,0,0,0,4,0,1,1,2,0,0,0,0,35,9,0,0,0,0,0,14,0,0,26,0,23,2,2,5,0,2,2,0,18,0,6,6,1,3,0,5,8,2,1,0,1,0,1,4,4,1,2,1,4,0,5,3,0,0,0,0,BR
2021-07-10,4,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,3,5,4,0,0,0,0,13,0,0,0,2,0,2,0,0,0,2,38,5,0,16,0,0,0,0,15,0,0,0,23,2,2,6,0,2,2,0,21,0,8,6,1,2,0,4,10,4,1,1,1,0,1,5,3,2,2,0,5,1,4,4,0,1,3,4,BR
2021-07-11,5,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,6,9,7,7,0,3,0,0,0,4,0,0,0,1,2,1,2,0,0,0,0,53,9,58,0,0,0,24,18,0,15,26,0,21,2,2,6,0,1,2,0,17,0,7,7,1,4,0,4,6,4,0,0,1,1,1,5,3,3,2,1,5,1,3,2,0,0,0,3,BR
2021-07-12,2,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,6,7,5,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,37,5,0,0,0,0,0,0,0,18,0,14,22,1,2,4,0,1,2,0,18,0,6,5,0,7,0,4,5,2,1,1,1,0,1,4,2,2,2,0,4,1,4,3,2,1,0,4,BR
2021-07-13,2,11,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,10,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,0,0,2,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,44,0,0,21,2,2,4,0,1,2,0,18,0,8,5,1,29,0,4,4,2,0,1,0,0,1,5,2,3,2,0,4,1,5,0,0,0,0,0,BR
2021-07-14,2,11,0,0,0,0,0,0,0,0,0,3,0,0,0,6,2,0,3,0,0,0,0,0,0,0,7,8,0,2,0,0,0,0,0,0,1,2,1,0,2,0,0,30,3,18,0,0,0,0,0,0,0,0,16,19,2,2,4,0,1,2,0,16,0,6,5,1,11,0,4,4,3,0,1,1,0,1,4,3,2,2,1,3,1,1,0,0,0,0,0,BR
2021-07-15,3,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,6,0,0,0,0,0,1,3,1,0,0,2,0,36,4,21,18,0,0,44,0,22,16,0,0,21,2,2,5,0,2,2,0,17,0,6,6,0,6,0,4,4,3,1,1,0,0,1,3,3,1,2,0,4,1,4,1,0,0,0,0,BR
2021-07-16,6,33,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,4,0,4,0,0,1,1,7,1,1,0,2,0,28,5,0,0,0,0,0,0,0,0,18,39,23,2,2,5,0,2,2,0,17,0,12,9,1,10,0,5,5,3,1,1,1,0,1,9,3,3,1,0,5,1,3,3,0,1,1,3,BR
