date,Formula 1,F1,Bahrain Grand Prix,Emilia Romagna Grand Prix,Portuguese Grand Prix,Spanish Grand Prix,Monaco Grand Prix,Azerbaijan Grand Prix,French Grand Prix,Styrian Grand Prix,Austrian Grand Prix,British Grand Prix,Hungarian Grand Prix,Belgian Grand Prix,Dutch Grand Prix,Italian Grand Prix,Russian Grand Prix,Turkish Grand Prix,United States Grand Prix,Mexico City Grand Prix,São Paulo Grand Prix,Qatar Grand Prix,Saudi Arabian Grand Prix,Abu Dhabi Grand Prix,Australian Grand Prix,Miami Grand Prix,Canadian Grand Prix,Singapore Grand Prix,Japanese Grand Prix,Bahrain International Circuit,Autodromo Enzo e Dino Ferrari,Autódromo Internacional do Algarve,Circuit de Barcelona-Catalunya,Circuit de Monaco,Baku City Circuit,Circuit Paul Ricard,Red Bull Ring,Silverstone Circuit,Hungaroring,Circuit de Spa-Francorchamps,Circuit Park Zandvoort,Autodromo Nazionale di Monza,Sochi Autodrom,Istanbul Park,Circuit of the Americas,Autódromo Hermanos Rodríguez,Autódromo José Carlos Pace,Losail International Circuit,Jeddah Corniche Circuit,Yas Marina Circuit,Albert Park Grand Prix Circuit,Miami International Autodrome,Circuit Gilles Villeneuve,Marina Bay Street Circuit,Suzuka Circuit,Mercedes,Red Bull,McLaren,Ferrari,AlphaTauri,Aston Martin,Alfa Romeo,Alpine F1 Team,Williams,Haas F1 Team,Lewis Hamilton,Max Verstappen,Valtteri Bottas,Lando Norris,Sergio Pérez,Charles Leclerc,Daniel Ricciardo,Carlos Sainz,Yuki Tsunoda,Lance Stroll,Kimi Räikkönen,Antonio Giovinazzi,Esteban Ocon,George Russell,Sebastian Vettel,Mick Schumacher,Pierre Gasly,Nicholas Latifi,Fernando Alonso,Nikita Mazepin,Robert Kubica,Kevin Magnussen,Guanyu Zhou,Alexander Albon,Nico Hülkenberg,Nyck de Vries,geo
2021-05-11,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,1,0,1,0,2,0,0,14,9,0,0,0,0,36,0,0,0,0,11,22,2,1,5,0,1,2,0,23,0,10,5,1,2,0,6,5,3,1,2,1,0,1,3,3,4,3,0,4,3,2,2,1,0,1,0,WW
2021-05-12,2,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,4,0,2,0,4,0,0,0,1,1,0,1,0,0,0,0,6,4,0,0,0,0,39,0,0,0,0,0,21,2,2,5,0,1,2,0,25,0,10,4,1,2,0,5,5,3,1,1,1,0,1,2,4,2,2,0,5,2,6,3,1,6,1,0,WW
2021-05-13,2,9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,8,0,0,0,0,2,0,1,0,0,0,2,10,8,30,0,0,18,0,0,13,0,22,0,21,2,2,5,0,1,3,0,21,0,9,4,1,2,1,5,7,3,0,1,0,0,1,1,3,2,1,0,5,2,3,4,0,2,0,0,WW
2021-05-14,2,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,8,0,4,5,0,0,0,0,0,0,6,1,3,0,1,0,2,3,4,13,5,0,0,0,0,0,0,0,18,0,0,22,2,2,5,0,1,2,0,19,0,6,4,1,2,0,4,7,3,0,1,1,0,1,2,2,3,2,0,4,2,5,3,0,0,0,0,WW
2021-05-15,4,13,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,3,12,7,0,10,9,8,3,5,0,0,0,0,5,12,6,1,2,1,1,0,2,0,0,13,9,22,0,0,0,0,0,0,0,0,0,25,2,2,6,0,1,3,0,18,0,8,5,0,2,0,5,7,4,0,1,0,0,1,2,3,2,3,0,5,2,3,4,0,0,0,0,WW
2021-05-16,4,14,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,7,0,0,0,0,6,0,5,4,0,3,5,1,3,0,1,0,0,0,0,19,16,0,0,0,0,0,0,0,0,0,14,22,2,2,5,0,2,3,0,19,0,8,5,0,2,0,6,7,3,1,1,1,0,1,2,3,2,2,0,5,2,7,4,2,2,0,0,WW
2021-05-17,2,10,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,9,14,0,0,4,0,0,0,2,0,4,3,0,1,0,1,0,0,0,0,16,10,0,0,26,0,77,0,0,0,0,0,22,1,2,5,0,1,2,0,19,0,6,3,0,2,0,4,5,3,0,1,1,0,1,2,3,1,2,0,3,2,6,6,0,0,1,0,WW
2021-05-18,2,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,7,0,0,0,0,0,0,4,9,2,1,1,0,1,0,0,0,0,16,21,0,0,0,0,0,0,0,0,16,17,22,2,2,5,0,1,2,0,18,0,5,4,0,1,0,5,5,3,0,1,1,0,1,1,3,2,1,0,3,1,4,2,0,3,2,0,WW
2021-05-19,2,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,16,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,20,19,0,14,0,0,0,0,0,13,18,22,2,2,4,0,1,2,0,17,0,6,4,0,4,0,4,5,2,0,1,1,0,1,2,2,2,1,0,4,2,3,3,2,0,0,0,WW
2021-05-20,3,16,0,0,0,0,9,0,0,0,0,1,1,0,0,0,3,0,0,0,7,0,0,11,10,3,2,6,0,5,0,0,0,9,0,0,1,1,1,0,3,0,0,17,18,61,0,0,20,0,16,29,14,29,0,22,2,2,5,0,1,2,0,17,0,8,6,0,3,0,7,6,3,1,2,0,0,1,2,4,3,2,0,5,2,3,3,0,1,2,3,WW
2021-05-21,4,17,0,0,0,0,10,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,17,25,0,0,26,0,19,0,0,26,0,0,22,2,2,5,0,1,2,0,18,0,7,5,0,2,0,5,6,3,1,1,0,0,1,2,3,2,2,1,5,2,3,2,2,0,0,0,WW
2021-05-22,12,49,0,0,0,0,33,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,14,3,0,0,4,0,10,0,0,22,0,1,1,1,1,0,0,0,0,13,45,0,0,0,0,22,0,19,0,0,19,25,2,2,6,0,2,3,0,18,0,15,14,1,3,0,39,10,8,1,2,1,1,2,3,6,15,3,1,10,4,4,5,0,2,1,3,WW
2021-05-23,26,89,0,0,0,0,100,1,0,0,1,1,0,0,0,5,2,2,6,0,0,8,0,10,9,3,0,9,0,0,6,0,0,58,4,1,1,0,1,0,0,0,6,16,100,0,0,0,22,0,0,0,29,0,0,23,3,3,7,0,2,3,0,23,0,28,71,4,23,1,100,17,48,2,4,2,2,4,5,15,19,6,1,14,5,3,0,1,3,4,0,WW
2021-05-24,4,18,0,0,0,0,11,1,0,0,0,0,0,0,0,3,0,2,0,0,0,5,0,7,0,0,3,0,0,0,0,8,0,0,0,1,1,0,1,0,0,0,0,21,27,22,0,0,0,0,28,0,20,0,23,22,2,2,5,0,1,2,0,19,0,10,22,2,7,1,17,12,17,0,2,1,1,1,2,6,6,3,0,6,2,3,3,0,0,2,0,WW
2021-05-25,3,12,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,2,0,3,0,0,17,5,4,3,0,5,7,0,4,0,0,5,2,1,1,0,1,1,0,0,0,18,12,0,0,0,0,61,11,0,0,0,0,22,2,2,5,0,1,2,0,17,0,9,11,1,4,0,11,7,7,1,3,1,1,1,3,4,3,2,1,5,1,2,4,4,1,1,0,WW
2021-05-26,2,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,4,0,0,0,0,0,0,22,0,0,0,21,2,2,5,0,2,2,0,18,0,6,7,1,3,0,8,8,6,1,2,0,0,1,3,3,2,2,0,5,1,2,4,0,3,0,0,WW
2021-05-27,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,2,5,0,0,0,0,3,10,3,6,1,0,1,1,0,0,0,0,26,10,0,0,0,0,15,0,0,0,0,25,21,2,2,5,0,2,2,0,19,0,6,6,1,3,0,5,8,4,1,2,0,0,1,2,3,1,2,0,4,1,0,2,0,0,1,3,WW
2021-05-28,2,11,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,5,0,0,6,5,0,0,3,0,0,4,0,0,3,3,0,1,1,0,0,0,0,0,19,2,32,0,0,0,0,0,44,37,0,18,23,2,2,5,0,2,2,0,18,0,6,6,1,3,0,4,6,4,0,2,1,0,1,2,3,2,1,1,4,1,3,1,0,1,1,0,WW
2021-05-29,3,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,6,7,19,0,13,8,3,0,0,0,0,0,0,0,6,11,1,1,1,0,0,0,0,0,16,0,30,0,0,19,39,0,0,0,0,0,23,2,2,5,0,2,3,0,18,0,7,6,1,2,0,5,5,4,0,3,1,0,2,4,3,1,2,0,4,1,1,3,0,0,0,0,WW
2021-05-30,4,14,0,0,0,0,2,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,18,5,4,3,0,0,0,0,5,0,7,1,2,1,0,0,0,0,0,13,3,0,0,0,0,23,0,0,0,0,0,22,2,2,6,0,2,2,0,20,0,7,6,0,3,0,4,5,4,1,1,1,0,1,3,3,3,2,0,6,0,2,2,0,2,2,3,WW
2021-05-31,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,10,0,3,4,0,3,0,0,0,0,0,5,0,1,0,1,0,0,0,0,10,7,0,0,0,0,0,13,0,0,0,14,21,2,2,5,0,1,2,0,22,0,6,5,0,2,0,4,5,4,1,2,0,0,1,3,3,1,2,0,4,1,1,2,1,1,0,0,WW
2021-06-01,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,5,0,8,0,0,0,0,1,0,1,1,0,2,0,18,3,0,0,0,0,17,0,0,21,0,0,22,1,2,5,0,1,2,0,20,0,6,5,1,2,0,4,5,3,1,3,0,0,2,2,3,1,1,1,4,1,0,1,2,2,0,0,WW
2021-06-02,2,9,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,7,0,0,8,5,0,0,3,3,0,0,0,7,1,1,0,1,0,0,0,0,20,8,18,0,0,0,0,0,0,22,0,30,21,2,2,4,0,1,2,0,24,0,5,5,0,3,0,6,5,3,1,1,1,0,1,3,3,2,2,0,4,1,2,2,0,3,2,0,WW
2021-06-03,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,4,0,0,4,0,4,0,0,0,0,0,15,1,2,0,1,0,0,0,2,15,8,0,0,0,0,30,11,19,21,0,15,20,2,2,5,0,1,2,0,20,0,5,5,3,2,0,5,5,3,1,1,0,0,1,3,3,2,2,0,4,1,2,3,0,0,0,4,WW
2021-06-04,4,20,0,0,0,0,0,2,0,0,0,1,0,0,0,14,0,2,0,0,0,0,0,0,11,2,0,27,0,0,0,0,3,3,11,1,1,0,1,0,0,0,0,19,0,0,33,0,34,21,0,0,36,23,0,21,2,2,5,0,1,2,0,25,0,7,8,1,3,0,6,5,4,1,1,0,0,1,2,4,2,2,0,4,2,3,4,0,2,3,0,WW
2021-06-05,11,47,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,8,5,4,6,24,0,0,0,0,7,0,31,1,1,0,1,0,3,3,0,27,7,0,0,0,0,55,38,36,0,0,22,23,2,2,6,0,2,2,0,22,0,12,16,1,6,0,16,8,6,3,3,1,1,1,4,5,5,4,0,8,3,4,4,1,1,0,4,WW
2021-06-06,32,94,0,0,0,0,1,18,1,0,0,1,0,0,0,11,0,4,4,0,0,0,5,8,0,2,27,12,4,0,0,0,8,0,96,4,2,1,1,0,0,0,0,22,9,0,0,0,0,23,0,0,32,0,17,23,3,2,6,0,3,3,0,32,0,38,40,3,9,8,25,12,11,15,15,3,1,5,7,31,13,19,1,20,7,7,5,3,4,1,0,WW
2021-06-07,5,19,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,6,0,0,10,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,17,3,0,0,0,0,16,14,0,34,0,14,22,2,2,4,0,2,2,0,25,0,14,11,1,3,1,6,7,4,3,3,1,0,2,3,11,5,6,1,8,2,1,3,0,4,0,0,WW
2021-06-08,3,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,5,0,0,0,11,4,9,7,0,0,0,0,0,4,0,1,2,0,2,0,3,0,0,20,4,0,0,0,0,0,0,0,18,0,0,20,2,2,4,0,1,2,0,20,0,9,7,1,2,1,4,5,2,1,2,1,0,1,3,7,4,4,0,4,3,2,2,0,0,0,0,WW
2021-06-09,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,0,0,0,8,0,0,12,0,5,0,0,0,0,2,0,1,2,0,1,0,0,0,2,18,6,0,0,0,0,0,0,0,33,15,0,21,2,2,4,0,1,2,0,19,0,6,5,1,2,0,5,4,3,1,1,0,0,2,2,5,2,3,0,5,1,2,1,1,3,0,0,WW
2021-06-10,2,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,9,7,0,14,3,4,0,0,0,0,0,0,0,1,0,1,1,0,2,0,28,5,14,0,0,28,0,0,0,0,14,0,21,2,2,5,0,1,2,0,20,0,6,6,1,3,0,5,5,3,1,1,0,0,1,3,5,2,2,0,5,1,4,3,1,1,1,0,WW
2021-06-11,3,12,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,7,0,3,0,0,0,9,11,3,28,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,15,5,16,0,0,0,40,0,0,0,0,19,23,2,2,5,0,2,2,0,19,0,6,6,0,2,0,4,4,3,1,1,0,0,1,2,6,2,2,1,4,1,3,2,0,2,1,7,WW
2021-06-12,5,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,12,0,0,0,3,95,0,0,0,7,0,5,0,11,2,3,0,2,0,0,0,0,26,19,77,52,0,0,0,0,0,0,13,19,23,2,2,5,0,2,3,0,20,0,8,6,0,2,0,5,6,3,1,1,1,0,1,2,5,2,2,0,4,2,4,5,2,0,0,0,WW
2021-06-13,5,16,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,6,5,0,12,5,0,12,8,0,85,0,0,0,0,0,0,5,3,2,3,0,2,0,5,0,0,22,5,0,0,0,0,0,0,0,16,0,17,23,2,2,5,0,1,3,0,18,0,7,6,1,2,0,6,5,3,1,1,1,0,1,4,4,2,2,0,4,1,3,12,0,2,3,0,WW
2021-06-14,2,9,0,0,0,0,0,0,1,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,8,0,11,3,2,0,0,0,3,0,3,2,2,1,1,0,0,0,0,20,3,0,0,0,0,30,0,0,0,0,0,21,2,1,5,0,1,2,0,18,0,5,5,1,2,0,4,4,3,0,1,1,0,1,4,5,1,2,0,3,1,2,3,0,1,0,0,WW
2021-06-15,2,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,4,0,0,3,1,0,1,0,0,0,0,18,3,0,0,56,0,0,0,0,16,0,0,20,2,1,5,0,1,2,0,17,0,5,4,1,1,0,4,5,3,1,1,0,0,1,7,4,1,1,0,4,1,1,2,0,3,1,0,WW
2021-06-16,2,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,8,0,7,9,0,0,4,0,5,6,0,0,8,0,3,1,1,1,0,0,0,0,21,5,0,0,0,0,0,0,0,27,0,16,20,2,1,5,0,1,2,0,19,0,6,5,1,2,0,3,4,2,1,1,0,0,2,5,3,1,2,0,4,1,3,8,0,0,3,0,WW
2021-06-17,2,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,3,0,7,0,0,6,0,0,5,1,0,1,0,0,0,0,15,4,0,0,0,0,21,0,19,0,0,0,21,2,1,5,0,1,2,0,18,0,5,5,1,1,0,5,3,2,0,1,0,0,2,4,4,2,2,0,4,0,3,7,0,0,1,0,WW
2021-06-18,4,18,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,3,0,0,0,8,6,0,9,0,0,3,0,8,0,0,0,8,1,0,1,0,0,0,0,24,4,0,0,0,41,0,0,0,41,0,0,21,2,2,5,0,1,2,0,17,0,5,7,1,2,0,4,5,2,1,1,1,0,2,6,3,2,4,0,6,1,3,5,0,2,0,3,WW
2021-06-19,9,38,0,0,0,0,1,0,9,0,0,1,0,1,0,3,3,0,2,0,0,0,0,14,14,3,2,4,15,0,3,0,0,0,0,16,2,0,1,0,2,0,0,31,4,36,0,0,0,18,0,0,0,0,0,27,2,2,6,0,1,2,0,18,0,10,14,1,3,1,6,5,5,3,2,1,0,3,4,4,7,4,0,8,1,4,7,0,2,0,3,WW
2021-06-20,22,69,0,0,0,0,1,0,29,1,1,1,0,0,0,0,0,0,0,0,9,0,0,5,0,5,4,8,3,0,4,0,3,0,5,42,6,0,2,1,2,0,5,24,5,46,0,0,0,0,0,17,0,37,0,22,4,2,7,0,2,3,0,18,0,26,58,3,6,3,11,12,8,2,4,2,1,2,5,9,12,8,1,14,3,6,14,1,0,3,0,WW
2021-06-21,4,17,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,2,0,0,6,8,8,0,0,0,0,0,0,0,0,5,0,2,6,0,1,0,0,0,0,16,8,0,30,15,0,100,0,0,0,0,0,22,2,2,5,0,1,2,0,18,0,9,19,1,3,1,5,8,3,1,1,1,0,1,3,6,4,4,0,6,1,3,11,0,2,1,5,WW
2021-06-22,2,12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,6,5,0,0,0,1,5,0,1,2,0,2,0,21,10,43,0,0,0,70,0,0,14,0,14,22,2,2,5,0,1,2,0,16,0,6,9,1,2,0,4,7,3,1,1,1,1,1,2,3,2,3,0,5,0,2,4,0,2,2,2,WW
2021-06-23,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,2,0,0,8,0,7,7,2,4,5,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,27,7,18,76,0,17,60,0,0,0,0,0,20,2,1,5,0,1,2,0,16,0,5,7,1,2,0,3,8,3,1,0,1,0,1,2,3,1,1,0,5,0,6,4,0,2,3,0,WW
2021-06-24,2,11,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,2,1,9,0,1,0,0,6,0,27,4,0,0,0,0,65,0,47,23,0,24,20,2,1,6,0,1,2,0,17,0,6,8,0,2,0,3,5,2,1,2,0,0,1,2,6,2,3,0,4,1,3,2,2,0,1,0,WW
2021-06-25,4,19,0,0,0,0,0,0,0,3,2,2,0,0,0,3,0,0,0,0,0,0,0,7,0,8,3,0,4,0,0,0,3,4,5,0,18,0,1,0,0,0,0,25,4,0,0,0,0,19,0,0,0,0,0,23,3,2,6,0,2,2,0,18,0,7,10,2,2,0,4,5,3,1,2,1,0,1,2,3,3,4,0,5,1,10,0,0,1,0,0,WW
2021-06-26,9,40,0,0,0,0,1,0,0,10,7,1,0,0,0,0,3,5,0,0,7,0,0,5,17,7,0,0,0,0,0,0,4,0,3,1,30,0,1,0,0,0,0,37,3,51,0,71,0,31,0,0,0,37,0,25,3,2,6,0,2,3,0,18,0,11,18,3,5,1,6,10,4,3,3,1,1,1,6,7,6,3,1,9,1,2,0,0,0,0,3,WW
2021-06-27,21,63,0,0,0,0,1,0,0,21,11,2,0,0,1,0,4,0,4,4,0,0,0,0,22,8,4,0,9,0,7,0,0,0,0,1,50,1,2,0,2,0,7,25,5,60,0,0,22,24,0,37,0,0,22,22,4,2,7,0,2,3,0,19,0,21,52,4,8,2,12,14,8,5,5,2,1,2,14,9,12,7,1,13,3,6,5,1,2,1,0,WW
2021-06-28,3,14,0,0,0,0,0,0,0,3,2,1,1,0,0,4,0,3,0,3,0,5,5,11,0,0,6,4,0,0,3,0,0,0,0,0,7,0,1,0,0,0,5,23,5,45,0,0,0,0,0,0,100,0,0,21,2,1,5,0,1,2,0,19,0,9,15,1,3,0,5,7,4,2,2,1,1,2,4,5,3,3,0,6,1,2,4,5,0,0,4,WW
2021-06-29,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,9,0,30,5,0,0,3,0,0,0,0,0,3,0,0,6,1,1,0,4,0,0,27,2,16,33,0,0,45,12,0,0,0,17,21,2,1,4,0,1,2,0,29,0,7,9,0,2,0,4,6,3,1,1,1,0,0,2,2,2,2,1,5,0,2,1,2,0,0,0,WW
2021-06-30,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,8,0,0,0,0,0,15,0,5,6,0,0,0,6,4,0,4,0,7,1,1,0,0,0,0,23,7,0,0,28,0,0,0,0,0,24,35,21,2,1,4,0,1,2,0,29,0,6,8,0,2,0,4,6,2,1,2,2,0,1,2,3,2,1,0,5,1,3,4,2,0,1,3,WW
2021-07-01,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,3,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,24,5,0,0,0,22,17,0,0,0,22,14,21,2,1,5,0,1,2,0,22,0,6,7,0,2,0,3,11,3,0,1,1,0,1,4,4,3,2,1,4,1,1,4,0,1,0,0,WW
2021-07-02,4,17,0,0,0,0,0,0,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,4,8,8,0,5,2,0,0,0,0,0,6,0,13,1,1,0,0,0,0,28,0,0,15,0,17,75,0,21,19,13,0,22,2,2,5,0,1,2,0,21,0,8,10,0,3,0,4,7,3,1,1,1,0,1,2,4,2,3,0,6,1,1,2,7,0,2,0,WW
2021-07-03,9,39,0,0,0,0,1,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,24,2,3,5,4,0,0,3,0,14,4,1,20,1,2,0,0,0,0,47,8,0,41,0,80,17,0,28,0,25,0,23,3,2,5,0,2,2,0,21,0,22,23,1,14,1,7,12,4,2,1,1,1,2,13,16,4,4,1,10,1,4,6,3,0,0,0,WW
2021-07-04,22,73,0,0,0,0,1,0,0,1,43,3,1,0,0,6,3,0,0,5,5,0,0,14,40,6,8,0,0,4,0,0,0,0,0,1,43,2,2,0,0,0,0,38,10,78,0,0,0,48,0,0,50,16,0,23,4,3,6,0,2,3,0,19,0,25,72,4,44,2,14,16,9,5,4,3,1,3,14,14,10,5,1,13,3,4,8,0,0,2,0,WW
2021-07-05,4,17,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,15,0,0,24,0,3,7,0,0,4,0,20,0,0,1,3,1,2,0,2,0,0,28,7,0,0,0,0,0,0,0,0,65,25,22,2,2,5,0,2,2,0,20,0,10,15,1,10,1,6,6,4,2,2,1,0,1,5,5,3,2,0,8,1,2,3,1,2,0,0,WW
2021-07-06,2,12,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,85,3,2,0,3,0,0,0,3,0,0,1,1,1,1,0,0,0,0,22,4,24,0,0,0,0,0,0,17,16,0,22,2,1,5,0,1,2,0,18,0,7,9,1,5,0,3,6,3,1,2,1,0,1,3,2,1,2,1,5,1,2,2,2,1,0,8,WW
2021-07-07,2,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,6,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,3,0,2,1,1,0,0,0,0,27,2,0,0,20,0,0,0,0,16,0,25,20,2,1,5,0,1,2,0,17,0,5,7,1,4,0,3,4,2,1,1,0,0,0,3,3,1,2,0,4,0,3,3,0,1,3,0,WW
2021-07-08,2,10,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,8,6,20,0,0,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,30,4,0,0,0,0,0,0,0,0,0,0,22,2,2,5,0,1,2,0,17,0,7,6,1,3,0,4,5,2,0,1,1,0,1,3,3,2,2,0,5,0,2,3,0,3,0,7,WW
2021-07-09,2,11,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,3,0,0,0,0,4,0,11,0,0,0,0,7,0,0,0,7,0,0,1,1,2,0,0,2,0,37,8,0,0,0,0,16,0,0,0,0,24,23,2,2,5,0,2,2,0,20,0,6,6,1,3,0,4,8,2,1,1,1,0,1,4,4,2,2,0,4,0,6,3,1,2,2,0,WW
2021-07-10,4,14,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,4,20,0,0,0,3,6,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,34,7,30,0,33,0,45,25,16,0,0,39,24,2,2,5,0,2,2,0,21,0,7,6,1,2,0,5,9,4,1,1,0,0,1,6,4,2,2,0,4,1,3,4,3,2,2,5,WW
2021-07-11,5,15,0,0,0,0,1,0,0,0,0,4,0,0,0,7,0,4,0,0,0,0,0,9,8,5,3,0,0,0,7,0,0,0,0,1,1,0,2,0,0,0,0,48,9,30,0,0,32,0,0,0,30,0,0,21,2,2,6,0,2,2,0,20,0,7,7,1,4,0,4,7,3,1,0,1,1,1,6,3,4,2,0,5,1,3,2,0,0,0,0,WW
2021-07-12,2,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,1,2,0,0,0,10,0,39,6,0,0,0,21,0,0,0,0,0,20,22,1,1,4,0,1,2,0,18,0,5,4,0,7,0,4,5,2,0,1,0,0,1,4,3,2,1,0,4,0,3,2,0,3,0,5,WW
2021-07-13,2,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,4,0,0,0,1,2,2,1,0,2,0,0,32,3,0,0,0,39,0,0,22,0,0,0,21,2,2,5,0,1,2,0,19,0,8,4,1,29,0,4,4,2,0,1,0,0,1,4,2,2,2,0,4,1,3,0,0,0,1,0,WW
2021-07-14,2,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,4,0,8,0,0,0,0,4,0,0,0,0,0,1,1,2,1,0,0,0,2,29,2,70,0,0,0,19,0,0,0,0,0,21,2,2,4,0,1,2,0,17,0,7,5,0,11,0,4,3,2,0,1,1,1,1,4,3,1,2,0,3,0,2,2,0,0,2,0,WW
2021-07-15,3,15,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,4,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,1,1,3,1,0,0,0,0,36,7,46,0,0,0,36,0,0,17,0,14,22,2,2,4,0,2,2,0,18,0,6,5,0,6,0,4,5,2,1,1,0,0,1,3,3,1,2,0,4,0,3,2,0,0,0,6,WW
2021-07-16,6,34,0,0,0,0,0,0,0,0,0,17,0,0,0,2,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,1,7,1,0,5,5,0,29,6,0,0,0,0,0,0,0,0,15,0,24,2,2,5,0,2,2,0,17,0,12,9,1,10,0,5,5,3,1,1,0,0,1,10,3,3,1,0,5,1,3,3,0,2,0,0,WW
